permutation_index,evidence_application_order,canonical_active_factor_signature,final_possible_joint_world_count,order_independent
103,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
104,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
105,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
106,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
107,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology>optical_raw_definite_order_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
108,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
109,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
110,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
111,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
112,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
113,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
114,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
115,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
116,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
117,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
118,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
119,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>cross_modal_definite_order_intersection>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
120,lifecycle>corridor>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
121,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
122,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
123,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
124,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
125,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
126,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>sar_family_pair_geometry_alone>timing_relation_set>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
127,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
128,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
129,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
130,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>timing_relation_set>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
131,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
132,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
133,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
134,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
135,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
136,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>timing_relation_set>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
137,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>timing_relation_set>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
138,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>shared_and_topology>timing_relation_set>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
139,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
140,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
141,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
142,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
143,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
144,lifecycle>corridor>optical_raw_definite_order_alone>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
145,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
146,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
147,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
148,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology>timing_relation_set>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
149,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
150,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>timing_relation_set>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
151,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
152,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
153,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
154,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>timing_relation_set>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
155,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>timing_relation_set>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
156,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>timing_relation_set>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
157,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
158,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure>timing_relation_set>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
159,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>p0_upper_temporal_structure>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
160,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>timing_relation_set>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
161,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
162,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
163,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>timing_relation_set>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
164,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>timing_relation_set>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
165,lifecycle>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>timing_relation_set>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
