primary_hypothesis_id,control_hypothesis_id,control_family,match_tier,static_distance,direction_used_for_selection,reference_used_for_selection
H_30CEAC31AC6400F48A59,H_A61C163C4E98F93413CB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_A61C163C4E98F93413CB,H_30CEAC31AC6400F48A59,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_25AE9F2FF1D19EFFDAE5,H_E995F146268669BDE3CC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_E995F146268669BDE3CC,H_25AE9F2FF1D19EFFDAE5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_0FCE67FEFD55A3CCF283,H_A61E3F9756F79E22F957,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_A61E3F9756F79E22F957,H_0FCE67FEFD55A3CCF283,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_2DD40FE8E4A75A9AD2CC,H_E0BAD6277F472E9B49F6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_E0BAD6277F472E9B49F6,H_2DD40FE8E4A75A9AD2CC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_5C287A2ABD7DD3CFE076,H_74A4E3B2500B889470B0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_74A4E3B2500B889470B0,H_5C287A2ABD7DD3CFE076,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_953941DB1D0D75983EED,H_9BE463EABDC4FE357673,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_9BE463EABDC4FE357673,H_953941DB1D0D75983EED,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_294A61ABA7D317A96016,H_7FB63FCE7A2E33E233C2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_60F0D69D9F7B5186EFAA,H_ED18DB0EF5100EED3A94,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_7FB63FCE7A2E33E233C2,H_294A61ABA7D317A96016,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_ED18DB0EF5100EED3A94,H_60F0D69D9F7B5186EFAA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_133F8A1DE03D7D2DD2E7,H_7721645F9F1D152CEA6B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_7721645F9F1D152CEA6B,H_133F8A1DE03D7D2DD2E7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_CB6F386D849748D1732B,H_FDBEF08D57FCB62F7FD4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_FDBEF08D57FCB62F7FD4,H_CB6F386D849748D1732B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_B259D2BE17077A618605,H_DE0DD830F5454DCE19E2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_DE0DD830F5454DCE19E2,H_B259D2BE17077A618605,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_898B065C9B68038B38C6,H_C54BF978E17DA4862DC4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_C54BF978E17DA4862DC4,H_898B065C9B68038B38C6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_95EBF62A1649ABE8CA35,H_B1976E012AEAB20C174B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_B1976E012AEAB20C174B,H_95EBF62A1649ABE8CA35,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_57CF09EE7881453D7AAE,H_7D56FAC02C2469FF289E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_7D56FAC02C2469FF289E,H_57CF09EE7881453D7AAE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3293340147170869,False,False
H_35FCE80E73EF1873D497,H_4C972D3325F2F573B6A9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_4C972D3325F2F573B6A9,H_35FCE80E73EF1873D497,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_0666F90AE7F7F2A0E89D,H_1C3256EADF08E4BD7C53,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_1C3256EADF08E4BD7C53,H_0666F90AE7F7F2A0E89D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_716E46953246D14951E4,H_82A638FC46991F39C878,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_82A638FC46991F39C878,H_716E46953246D14951E4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_413FFFC2B2B11FE6DFBB,H_6CEE6B0D5647AE8E72E5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_6CEE6B0D5647AE8E72E5,H_413FFFC2B2B11FE6DFBB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_187C7BA51AE99B63AF49,H_751D8DBA58369D3245D2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_751D8DBA58369D3245D2,H_187C7BA51AE99B63AF49,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_1F201F00C1C488B97486,H_E865054B9DDDB1BF6E3F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_E865054B9DDDB1BF6E3F,H_1F201F00C1C488B97486,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.3724182627501606,False,False
H_122A59E5E648780A8E6F,H_56AF676C8DFA87363376,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_56AF676C8DFA87363376,H_122A59E5E648780A8E6F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7760700394940465,False,False
H_381F811013A6B1BE126F,H_CF339EE95E55B293F6A8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_CF339EE95E55B293F6A8,H_381F811013A6B1BE126F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_43C3B44F9BB871C5F817,H_9A3779F01EAADC65FE3F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_9A3779F01EAADC65FE3F,H_43C3B44F9BB871C5F817,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_1EC61D48C392BCCAF832,H_7B39556ABD67F383598E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_7B39556ABD67F383598E,H_1EC61D48C392BCCAF832,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_0AB24B8DE83A3F0ABCB2,H_602BC5B9F425B0673163,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_602BC5B9F425B0673163,H_0AB24B8DE83A3F0ABCB2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_2731EB1C307528C41D54,H_C7E635008CE27326A39C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_C7E635008CE27326A39C,H_2731EB1C307528C41D54,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_2A46374FDB1AFB9563E1,H_F50EBF03409298149090,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_F50EBF03409298149090,H_2A46374FDB1AFB9563E1,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_0C4452EE28EE1407F422,H_89572F195D542F750755,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_2E2F92C60925EC665705,H_DD17FA3833949CA815CF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_89572F195D542F750755,H_0C4452EE28EE1407F422,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_DD17FA3833949CA815CF,H_2E2F92C60925EC665705,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_B1A937B49CBE0D2219F4,H_F0FA555D090BC36399E4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_F0FA555D090BC36399E4,H_B1A937B49CBE0D2219F4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_4D700EE3CFEAC0070C51,H_D0FE9CFA8F77D134AFD2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_D0FE9CFA8F77D134AFD2,H_4D700EE3CFEAC0070C51,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_CC02422F36EBC5C7B312,H_F388F820FC0072C049CF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_F388F820FC0072C049CF,H_CC02422F36EBC5C7B312,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_6FF05A5168D2A1AB13A4,H_ADA968C086764D5168FE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_ADA968C086764D5168FE,H_6FF05A5168D2A1AB13A4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.2807343552350437,False,False
H_09F506421E992C9E4A91,H_5F25FF23972CDBBB2C87,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_5F25FF23972CDBBB2C87,H_09F506421E992C9E4A91,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_1CE9B802D4B6F7609C0C,H_C6FB322856D63154E108,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_C6FB322856D63154E108,H_1CE9B802D4B6F7609C0C,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_94F86FC48E9BB3AFEAE3,H_CD1B0CBF770AED0A3AE6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_9BFCD90D4406BF5A5CBC,H_BFB6B2F19899884F63AF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_BFB6B2F19899884F63AF,H_9BFCD90D4406BF5A5CBC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_CD1B0CBF770AED0A3AE6,H_94F86FC48E9BB3AFEAE3,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_5C84BDB9B3E2DE93C6C8,H_A6EC94425E2D2A9CFDAE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_A6EC94425E2D2A9CFDAE,H_5C84BDB9B3E2DE93C6C8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_191AFE5BDB4EDE97808F,H_F66B89B353087A5A9F30,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_F66B89B353087A5A9F30,H_191AFE5BDB4EDE97808F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_0F94A1F7A117E700B33D,H_7D85D57E7721470B8EE6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_7D85D57E7721470B8EE6,H_0F94A1F7A117E700B33D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_630E79D1847DAEF3EF05,H_E10F6EB6C4607400FD29,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_E10F6EB6C4607400FD29,H_630E79D1847DAEF3EF05,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_1D73E88FEB29B3ED8975,H_30C11F480A843D868C4A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_30C11F480A843D868C4A,H_1D73E88FEB29B3ED8975,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_256CAAD30156AF67A0A8,H_ADA400C734AC39EB5B4B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_ADA400C734AC39EB5B4B,H_256CAAD30156AF67A0A8,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_511BD473AC2A84190ABB,H_D071F65C00276D2D1F7E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_D071F65C00276D2D1F7E,H_511BD473AC2A84190ABB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.7508608644440746,False,False
H_4E4919085DC47EBA7D0D,H_F523D8C1EB491C8B7460,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_F523D8C1EB491C8B7460,H_4E4919085DC47EBA7D0D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_51EC63C15485E1E18EAE,H_720CC6D41BEFD07930CC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_720CC6D41BEFD07930CC,H_51EC63C15485E1E18EAE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_001740AC31329FF03223,H_466C604CE04A1C8B460B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_466C604CE04A1C8B460B,H_001740AC31329FF03223,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_128306A3AC58AD0D6F66,H_99A2FD9C7F476FA208B0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_99A2FD9C7F476FA208B0,H_128306A3AC58AD0D6F66,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_1F08BC7293CBFC5560DE,H_A18D8D42D9561C7F3B9A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_A18D8D42D9561C7F3B9A,H_1F08BC7293CBFC5560DE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_69CAA4489DB39999015A,H_E0242840A0516F1EE2A0,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_E0242840A0516F1EE2A0,H_69CAA4489DB39999015A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_0C1B7B2AA4F077236D55,H_561692D8BD903BAA3B24,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_561692D8BD903BAA3B24,H_0C1B7B2AA4F077236D55,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_2F2883170E6D1C34E48B,H_D15218B6D155E9422F99,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_D15218B6D155E9422F99,H_2F2883170E6D1C34E48B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_7A3CEFF563026DF321AB,H_D5319EBC63A1436124D7,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_D5319EBC63A1436124D7,H_7A3CEFF563026DF321AB,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_0A5562E35490C872AC5E,H_486BE09F244E2FBD8578,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_486BE09F244E2FBD8578,H_0A5562E35490C872AC5E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_A1CCC7AAAC2ADD2FF77B,H_F42EDD91068B8EF0A35D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_F42EDD91068B8EF0A35D,H_A1CCC7AAAC2ADD2FF77B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_615B49B6629C5FAA385A,H_E489571AE0DA90A39434,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_E489571AE0DA90A39434,H_615B49B6629C5FAA385A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_B583226176A78A595BB2,H_C71522C77B59923C9ADA,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_C71522C77B59923C9ADA,H_B583226176A78A595BB2,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_2D370CCF9CC91DD95E76,H_8756962D959B4D0FB085,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_8756962D959B4D0FB085,H_2D370CCF9CC91DD95E76,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_6AF0D2B1995F570D201F,H_6FFD53744F0740F63EEE,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_6FFD53744F0740F63EEE,H_6AF0D2B1995F570D201F,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_271222BE9EDBE5C8EEA6,H_855B9A317FF04A8F8FC9,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_855B9A317FF04A8F8FC9,H_271222BE9EDBE5C8EEA6,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_374FAEE61033AF148A74,H_6F0A6CDDE08999CE3744,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_6F0A6CDDE08999CE3744,H_374FAEE61033AF148A74,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_83634D68D4A79621F106,H_E206D6BE7CEFE917DE7B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_E206D6BE7CEFE917DE7B,H_83634D68D4A79621F106,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_10C2AC782A6AFDD5645B,H_CFB8FEDF4DFD71BA6BA4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_CFB8FEDF4DFD71BA6BA4,H_10C2AC782A6AFDD5645B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.4726568835666604,False,False
H_C1B0B43D790DCB3FBFDC,H_E28D7418B97BA39B57A4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_E28D7418B97BA39B57A4,H_C1B0B43D790DCB3FBFDC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_C1824A38891EDF398A90,H_F5DB80773A7CB11F0018,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_F5DB80773A7CB11F0018,H_C1824A38891EDF398A90,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_46DCF98661A265905FD4,H_98A4548DCEB5BC95B55B,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_98A4548DCEB5BC95B55B,H_46DCF98661A265905FD4,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_7A524F31B1865B355AD5,H_BE4C9EA9B905888E9EFC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_BE4C9EA9B905888E9EFC,H_7A524F31B1865B355AD5,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_204E47162D513AD664A1,H_FB547F987C208B1EE13D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_FB547F987C208B1EE13D,H_204E47162D513AD664A1,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_201A817C78E1CEE09361,H_30E2AC2F3E9591B93E83,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_30E2AC2F3E9591B93E83,H_201A817C78E1CEE09361,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_7841FBA9EB0EEDFDF2FC,H_DA56ACC30FB2159068BF,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_DA56ACC30FB2159068BF,H_7841FBA9EB0EEDFDF2FC,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_3E4D6693C6BDDAB8ED9E,H_85B2F685F193DCC2440E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_85B2F685F193DCC2440E,H_3E4D6693C6BDDAB8ED9E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_14DBC9D054378FB5DF82,H_30053FE1814CA6CC299A,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_30053FE1814CA6CC299A,H_14DBC9D054378FB5DF82,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_314C485053981E9E8C0D,H_4D9BD94DCB04B528766E,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_4D9BD94DCB04B528766E,H_314C485053981E9E8C0D,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.6869289270160115,False,False
H_5D397705D6E77F0AEE83,H_B4FE65687427053E9B62,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.13037123296636224,False,False
H_B4FE65687427053E9B62,H_5D397705D6E77F0AEE83,STATIC_SHELL_MATCHED_COMPOSITE_NULL,EXACT_STATIC_BIN_MATCH,0.13037123296636224,False,False
