sar_event_id,segment_id,run_id,explanation_component_id,track_id,event_type,support_start_sar_frame,support_end_sar_frame,event_uncertainty_state,observable_evidence,event_is_person_event,event_is_hard_label,manual_reference_used
TERGSE_6CBB1AF0A1984F68E788,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_840016E1D66B30EC482D,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,29,29,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_82FEA9765DCA4E6077B3,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_978438E4D438CA277919,R01ZF_REUSED_R01ZF_PERSON002,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,29,29,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_68D48E5BFEC4DA28B2AD,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_978438E4D438CA277919,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,29,29,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_AEBD63C7F86E37E3972C,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_978438E4D438CA277919,R01ZF_REUSED_R01ZF_PERSON002,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,29,29,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_AA03EA52EE1ABB882609,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_7EEE507928A66212FBCB,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,30,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_D27C0C1F8E8525C59FD9,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_7EEE507928A66212FBCB,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,23,30,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_9F21238786D6B6BDE260,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_D9A31EC8116C8CCE2979,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,30,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_1388E0EE94E820483460,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_D9A31EC8116C8CCE2979,R01ZF_REUSED_R01ZF_PERSON003,SAR_SPLIT_LIKE_HYPOTHESIS,24,27,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_B62685274F5AF398C0CE,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_D9A31EC8116C8CCE2979,R01ZF_REUSED_R01ZF_PERSON003,SAR_MERGE_LIKE_HYPOTHESIS,25,26,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_40E0990726B17D771A9B,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_D9A31EC8116C8CCE2979,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,24,29,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_A4C4410C9231321102FD,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_EAB44D313162CE3CB56E,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,30,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_A432D5CACDA5F0BDA087,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_EAB44D313162CE3CB56E,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,23,30,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_32BFC39507424374DFFF,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_B42889DDE6D704122119,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,29,GRAPH_COMPONENT_HYPOTHESIS,7 q95 nodes and 6 P0-supported edges,False,False,False
TERGSE_57FF18C28FD6FA5CA789,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_B42889DDE6D704122119,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,29,29,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_7B3F7B6DFF2DBCECD200,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_B42889DDE6D704122119,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,23,28,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_90AA122CA2A383B99EE9,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_11942F4894F8443FB946,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,30,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_530CC050D43CE9EC1440,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_11942F4894F8443FB946,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,23,30,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_8773A3A240D05CAF5E8F,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_B83597DAC669F6B8957B,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,30,GRAPH_COMPONENT_HYPOTHESIS,9 q95 nodes and 8 P0-supported edges,False,False,False
TERGSE_853438224A112B600D97,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_B83597DAC669F6B8957B,R01ZF_REUSED_R01ZF_PERSON003,SAR_MERGE_LIKE_HYPOTHESIS,29,30,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_E340518ED73EF646853D,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_B83597DAC669F6B8957B,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,24,30,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_A2927330C6B08C5B53E8,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_51BBE05A52E1B8C856A7,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,30,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_A8AA238C43137AA6BCDC,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_51BBE05A52E1B8C856A7,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,24,30,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_F6199EEE70E9A4C2DEF9,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_3F079C69001CC54E9EF2,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,30,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_FC1DEDB757B823929203,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_3F079C69001CC54E9EF2,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,23,30,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_2BD72215E88D3B961130,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_536889609A1975B4B618,R01ZF_REUSED_R01ZF_PERSON003,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,23,23,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_B872D87EAA5B296BA1C8,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_536889609A1975B4B618,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,23,23,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_B3FFE30BE4616D014E2F,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_9034D3763000A7942976,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,23,26,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_17B501EB8A0890922004,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_9034D3763000A7942976,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,26,26,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_AC245385E9DD62C50C99,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_9034D3763000A7942976,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,24,25,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_5E38C45009C8CA7389AC,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_44CCDB8672DE1DB35E72,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,24,30,GRAPH_COMPONENT_HYPOTHESIS,7 q95 nodes and 6 P0-supported edges,False,False,False
TERGSE_0BC1304A8A5B66141345,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_44CCDB8672DE1DB35E72,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,24,24,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_7C992E37058BDAA6D092,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_44CCDB8672DE1DB35E72,R01ZF_REUSED_R01ZF_PERSON003,SAR_DEFORMATION_HYPOTHESIS,24,26,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_582ECBC394B09935D810,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_3D6FF4F3E99621576825,R01ZF_REUSED_R01ZF_PERSON003,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,24,24,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_273279CE9BBADB9BBCEA,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_3D6FF4F3E99621576825,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,24,24,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_C3E4E15B876E6D234CFC,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_3D6FF4F3E99621576825,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,24,24,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_19DDA9053962710AC1B3,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_A577B0F8214FC33D3954,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_PERSISTENCE,27,29,GRAPH_COMPONENT_HYPOTHESIS,3 q95 nodes and 2 P0-supported edges,False,False,False
TERGSE_9D67CAC6E8108D1AA9DD,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_A577B0F8214FC33D3954,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,27,27,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_318DE4DBFA79680BA05E,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_A577B0F8214FC33D3954,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,29,29,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_A01B1F2911FEB0A708D1,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_8135D2F5C21AD4661132,R01ZF_REUSED_R01ZF_PERSON003,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,28,28,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_10FBD8471795A6C595AA,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_8135D2F5C21AD4661132,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,28,28,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_8CBFACC623EF77C9A693,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_8135D2F5C21AD4661132,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,28,28,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_E1A96C371D62ADB073A5,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_F58C342B31123297B70E,R01ZF_REUSED_R01ZF_PERSON003,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,30,30,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_FF58426D058F474A9E40,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_F58C342B31123297B70E,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,30,30,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_1A40F470F54C9C149F6E,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_237B151B99032E44C22E,R01ZF_REUSED_R01ZF_PERSON003,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,30,30,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_8ECD8A554D2497C8D27F,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_237B151B99032E44C22E,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,30,30,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_BA7459F8547533F4F78D,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_177E5FCEA0E0785AD0CB,R01ZF_REUSED_R01ZF_PERSON003,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,30,30,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_8D9A808485F21BA093EE,TERGS_6E3564DE2B9BCF7CE7F6,R01ZF,TERGXC_177E5FCEA0E0785AD0CB,R01ZF_REUSED_R01ZF_PERSON003,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,30,30,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_11DD612070E995883D43,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_69C82FF3A7A10117E36D,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,43,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_3760F1F9EAC5B89D7ADD,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_69C82FF3A7A10117E36D,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,37,43,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_2AACEBC4EDA1BE33FEF4,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_78FF2F01405773D46DBD,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,43,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_DCC36E07F8CF66899AF3,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_78FF2F01405773D46DBD,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,36,43,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_CFF09D55263FABA58BBF,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_3F85040EF896BB8EF0AC,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,39,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_7F8CF8FE0554C4718D48,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_3F85040EF896BB8EF0AC,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,39,39,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_637347DC33D1FC52E722,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_3F85040EF896BB8EF0AC,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,37,38,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_8EE7A80D1ECA16CFBD56,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_725E54A2A56941555FAA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,43,GRAPH_COMPONENT_HYPOTHESIS,9 q95 nodes and 9 P0-supported edges,False,False,False
TERGSE_03EF157F61DB473BE644,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_725E54A2A56941555FAA,R01ZF_REUSED_R01ZF_PERSON001,SAR_SPLIT_LIKE_HYPOTHESIS,38,39,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_BAFDE28F1971093BFAFB,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_725E54A2A56941555FAA,R01ZF_REUSED_R01ZF_PERSON001,SAR_MERGE_LIKE_HYPOTHESIS,39,40,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_158678F4278A9EB5B134,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_725E54A2A56941555FAA,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,36,41,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_231F57F77963C4B559B9,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_278A419473B16D0039CA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,39,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_702EE6025298A69DE03F,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_278A419473B16D0039CA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,39,39,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_F042AB39DB19E188DC2D,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_278A419473B16D0039CA,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,36,39,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_BEF4B84065930BE2F540,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_D36AB327BE0EBA39CEAF,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,37,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_CE131A9FB28B7620BA73,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_D36AB327BE0EBA39CEAF,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,37,37,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_95136BA87409050E64FD,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_D36AB327BE0EBA39CEAF,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,36,37,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_5B2A20EB45DC1B6FB792,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_F03B7DC73CAFEE90D2BA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,39,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_338137CD7A60A04160B9,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_F03B7DC73CAFEE90D2BA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,39,39,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_0D5FA583BF0C90C0AEEB,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_F03B7DC73CAFEE90D2BA,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,36,39,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_B4923B19200C213B009E,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_AD3EB5372065A51E78AC,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,37,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_85DF639651F15835BCAE,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_AD3EB5372065A51E78AC,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,37,37,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_51B7CE81BB45F40DA4CB,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_5C0A7EC6829650BC5210,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,36,36,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_E4C9C45F7828DB203568,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_5C0A7EC6829650BC5210,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,36,36,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_E1F6535532F913438F14,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_7666D1BF56FEB8678507,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,41,GRAPH_COMPONENT_HYPOTHESIS,6 q95 nodes and 5 P0-supported edges,False,False,False
TERGSE_1E47F3E933986E2D9416,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_7666D1BF56FEB8678507,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,41,41,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_3F79F2BD0944A6326E75,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_7666D1BF56FEB8678507,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,37,39,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_12A1D21B536784D38FEF,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_96C08827F56C40DE3D57,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,39,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_A48AB90C0B7F8BBBB643,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_96C08827F56C40DE3D57,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,39,39,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_93E82553C6F8FFAD79BA,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_96C08827F56C40DE3D57,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,36,39,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_1675508A3E172595AD42,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_3A5A26D63949B17D9821,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,37,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_F0507B972EDA4F7CA15E,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_3A5A26D63949B17D9821,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,37,37,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_BFCA002B0DEB0352BB1C,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_AE024B0A9FAD719BFA72,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,36,43,GRAPH_COMPONENT_HYPOTHESIS,8 q95 nodes and 7 P0-supported edges,False,False,False
TERGSE_5FFDEB58AE2DF7AD4D64,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_AE024B0A9FAD719BFA72,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,36,39,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_045553584776A95A6954,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_90C2C3FBB7B542775DC0,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,36,36,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_A2C00E9E48516505B84F,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_90C2C3FBB7B542775DC0,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,36,36,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_22603A4E8FEE71B571BC,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_6DB3B199C8362980B471,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,37,37,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_31F86B59025B657910AD,TERGS_F01D7DE8D068D8533122,R01ZF,TERGXC_6DB3B199C8362980B471,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,37,37,SET_VALUED,first q95 node in this explanation component,False,False,False
