graph_edge_id,run_id,track_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,soft_intersection_px,source_total_retention,destination_explained_fraction,soft_iou,sar_p0_residual_state,sar_topology_state,p0_supported_continuation,mutual_local_dominant,outgoing_relative_strength,incoming_relative_strength,audit_edge_family,exact_one_soft_pixel_mass
TERGE_53259A2662925E468EE6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0021,R01ZF_SARF000001__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_087A92C709760D018978,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0021,R01ZF_SARF000001__Q095__R0029,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_15839DFBA185CD1FFF4D,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0021,R01ZF_SARF000001__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_0039AFB20ECD0E61AEFC,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0021,R01ZF_SARF000001__Q095__R0042,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E1F3E33B434FD07F296F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_881BEC16C0FCACA4CF9E,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_48534D519162FCD586F6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0007,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_86069C0D66591B965EBF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0008,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_927F658DF448E267EAB0,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0014,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_66ABD50155BF1F5C28B7,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0018,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_8BAEB22545465BC67654,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0020,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_01BB7460A3B0B2E26549,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E6EF6142A10091BF89A3,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0029,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_AAF60CEA5981D1A3DDCD,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0030,351.388671875,0.9600783384562842,0.8426586855515588,0.8141321809172568,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_00F0EF09DE451B6E8278,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0029,R01ZF_SARF000001__Q095__R0042,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_741F6CE3D33405908C0E,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_41DA7E505E4A4F1B1E6A,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_715FBE0FA12DAEEE6517,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0007,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_8A7D5B43CE19B36E05E9,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0008,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E86EACF8975D607AE3DE,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0014,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_B221CB585CD43CDDB147,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0018,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_BF41DEEA822291161FEE,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0020,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9FED2E8643F90D106A31,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0023,69.0,1.0,0.42857142857142855,0.42857142857142855,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_2398566A37E0830B840D,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0029,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DBEF526A9F07CA35F1B4,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_467D4B4C3A839011B3EC,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0034,R01ZF_SARF000001__Q095__R0042,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_06015F690E37A121338C,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_8D1FA18B470AA5E44D5A,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C8970FABD2219224461A,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0007,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_10D870A875016475AC4D,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0008,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_A73F7C2F54C27090BB32,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0014,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C7273A249192E46CE03C,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0018,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_3029CED0EF9F196FE351,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0020,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C0EA0537C7C7E76E2CF0,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C49E04AD5BDCEBD08444,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0029,16.0,1.0,0.11594202898550725,0.11594202898550725,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_1D8734B33E2169D6AF8D,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0030,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_79E1D6D253060BB23E52,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,0,1,R01ZF_SARF000000__Q095__R0041,R01ZF_SARF000001__Q095__R0042,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_48634A37BAFC57B7ED69,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0001,753.048828125,0.8518651901866516,0.9544345096641318,0.8185747799963907,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_8C78DF4589E71404EAC6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E8D6FCA2EE9DF4903D92,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0009,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_5B27B46C2DEB7AA5CCAF,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0010,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_937C8E8241DBB00CD6DD,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DE1E8E995C03025CBFC7,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0021,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_BDD29CFB15FD49608F81,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_869DFA328E3E6A135A07,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0025,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_1CF1F8282030DD752520,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0036,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_F393A248C6AAADEB80F0,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0001,R01ZF_SARF000002__Q095__R0044,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_5B19558DD6B8A08964E0,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_56DADF208AE1361BDAB0,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0002,482.5703125,0.9352137839147286,0.9105100235849056,0.8564871947753019,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_743BA8D6B1D32B335393,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0009,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9E7743E1A1282007CAB8,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0010,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_9410C773D50C040AEE61,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C2AA46838638D8810227,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0021,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_049387315DC7D8EDF8E3,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DFEE4A98BE57BA23A998,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0025,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_41A6E379685D5D99CCA1,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0036,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_F16F9D2251687AE70105,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0002,R01ZF_SARF000002__Q095__R0044,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_925E64D99DA2F8618014,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_00A071B1A23FD7E1BE73,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_86C4F680AE2664AF02D8,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0009,644.416015625,0.7782802121074879,0.882761665239726,0.705371401695332,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,True,True,1.0,1.0,DEFORMATION_LINK,False
TERGE_B283D75B5A5D4D58D7F1,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0010,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_919BD99DC82CF08A49ED,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_38D0707C4388FFBE05E6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0021,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_AF510DE38BEC59E35D0E,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_E755D2A01AE0E283005E,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0025,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_002F70210158BEE201EB,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0036,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_D3A34F05BE6B5A940B0C,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0007,R01ZF_SARF000002__Q095__R0044,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_58AAEBB5F733F8054906,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0008,R01ZF_SARF000002__Q095__R0001,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_67FBE150601D26E7E67C,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0008,R01ZF_SARF000002__Q095__R0002,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_DE59BD180C6599CEFCBA,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0008,R01ZF_SARF000002__Q095__R0009,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_C258E0BDC90E3719157C,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0008,R01ZF_SARF000002__Q095__R0010,1219.224609375,0.8502263663702929,0.8860643963481105,0.7664341657284368,SAR_P0_RESIDUAL_BELOW_COMMON,P0_MERGE_LIKE,True,True,1.0,1.0,CORE_CONTINUATION,False
TERGE_25B31F74700E4FFFA2A5,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0008,R01ZF_SARF000002__Q095__R0016,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_BELOW_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_42188940401B5C9D9BE6,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0008,R01ZF_SARF000002__Q095__R0021,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_ABOVE_COMMON,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
TERGE_1AF73E58DBF5C3AF1457,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,1,2,R01ZF_SARF000001__Q095__R0008,R01ZF_SARF000002__Q095__R0023,0.0,0.0,0.0,0.0,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED,False,,,,UNSUPPORTED,False
