event_id,run_id,mode,frame_index,hypothesis_id,runtime_optical_fragment_id,previous_state,new_state,transition_evidence,segment_generated_from_stream
TERGR2E_72550CC77113D4C3C02F,R03ZF,FULL_CONTEXT_OFFLINE,429,TERGR2H_017D4EC90391551342F8,R03ZF_I01_ANON00001,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_8C6CA04A7F9591AEBADB,R03ZF,CAUSAL_REPLAY,428,TERGR2H_AD88C93F9F59AE75BC63,R03ZF_I01_ANON00002,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_7CD1E2DF1288B8F36A4C,R03ZF,CAUSAL_REPLAY,429,TERGR2H_AD88C93F9F59AE75BC63,R03ZF_I01_ANON00002,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_643F6437AAB748AFA64D,R03ZF,FIXED_LAG_100MS,428,TERGR2H_AD88C93F9F59AE75BC63,R03ZF_I01_ANON00002,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_4EF7D26CD13BD58AC5A0,R03ZF,FIXED_LAG_100MS,429,TERGR2H_AD88C93F9F59AE75BC63,R03ZF_I01_ANON00002,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_05EB15C880A372069535,R03ZF,FULL_CONTEXT_OFFLINE,428,TERGR2H_AD88C93F9F59AE75BC63,R03ZF_I01_ANON00002,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_9C0C83B44362E933B057,R03ZF,FULL_CONTEXT_OFFLINE,429,TERGR2H_AD88C93F9F59AE75BC63,R03ZF_I01_ANON00002,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_20AD7F8C7D7AA12F6960,R03ZF,CAUSAL_REPLAY,430,TERGR2H_2DB12476825920F48A5B,R03ZF_I01_ANON00003,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_2CAA31DB9969166384B7,R03ZF,CAUSAL_REPLAY,431,TERGR2H_2DB12476825920F48A5B,R03ZF_I01_ANON00003,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_13E6B4E16DFA037F2609,R03ZF,FIXED_LAG_100MS,430,TERGR2H_2DB12476825920F48A5B,R03ZF_I01_ANON00003,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_7262DE1BBB5A8A4179A7,R03ZF,FIXED_LAG_100MS,431,TERGR2H_2DB12476825920F48A5B,R03ZF_I01_ANON00003,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_336DD190C9D8D69B305F,R03ZF,FULL_CONTEXT_OFFLINE,430,TERGR2H_2DB12476825920F48A5B,R03ZF_I01_ANON00003,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_7BAD5BFF0FA76F53F814,R03ZF,FULL_CONTEXT_OFFLINE,431,TERGR2H_2DB12476825920F48A5B,R03ZF_I01_ANON00003,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_3C0AE98D31E4AF48B72A,R03ZF,CAUSAL_REPLAY,430,TERGR2H_39438501D729CCD22C27,R03ZF_I01_ANON00004,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_880511090361A8161047,R03ZF,CAUSAL_REPLAY,431,TERGR2H_39438501D729CCD22C27,R03ZF_I01_ANON00004,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_A94BA382B7E831334635,R03ZF,FIXED_LAG_100MS,430,TERGR2H_39438501D729CCD22C27,R03ZF_I01_ANON00004,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_A9ABB95F1AEAED914BA7,R03ZF,FIXED_LAG_100MS,431,TERGR2H_39438501D729CCD22C27,R03ZF_I01_ANON00004,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_76ACEE6AE00EA2743906,R03ZF,FULL_CONTEXT_OFFLINE,430,TERGR2H_39438501D729CCD22C27,R03ZF_I01_ANON00004,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_D02EE8FEF5079B423669,R03ZF,FULL_CONTEXT_OFFLINE,431,TERGR2H_39438501D729CCD22C27,R03ZF_I01_ANON00004,ADMISSION_PENDING,CENSORED_AT_BOUNDARY,LAST_OPTICAL_OBSERVATION_TOUCHES_BOUNDARY_DIRECTION_OF_CROSSING_UNRESOLVED,True
TERGR2E_3F633C833582166D4C1E,R03ZF,CAUSAL_REPLAY,432,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,UNSEEN,ADMISSION_PENDING,FIRST_FRAGMENT_OBSERVATION_ONLY,True
TERGR2E_E14442746921195DA18D,R03ZF,CAUSAL_REPLAY,434,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ADMISSION_PENDING,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_63915BC126ABA1118304,R03ZF,CAUSAL_REPLAY,459,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,ACTIVE,REPEATED_OPTICAL_CONTINUITY_AND_ONE_PREFIX_P0_FAMILY,True
TERGR2E_E67D7390649E5014A25C,R03ZF,CAUSAL_REPLAY,460,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_681B2F3B16BD1E725B82,R03ZF,CAUSAL_REPLAY,466,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,ACTIVE,REPEATED_OPTICAL_CONTINUITY_AND_ONE_PREFIX_P0_FAMILY,True
TERGR2E_80CD3E9CB1F11EB61022,R03ZF,CAUSAL_REPLAY,467,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_E8397EA9092987686CA0,R03ZF,CAUSAL_REPLAY,470,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,ACTIVE,REPEATED_OPTICAL_CONTINUITY_AND_ONE_PREFIX_P0_FAMILY,True
TERGR2E_0FD459432C598C289ECA,R03ZF,CAUSAL_REPLAY,471,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_3497C8F285912C7BBC86,R03ZF,CAUSAL_REPLAY,494,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_6261FD55B79B5DDB80FF,R03ZF,FIXED_LAG_100MS,432,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_DECAE23C770DFCB2F23B,R03ZF,FIXED_LAG_100MS,466,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,ACTIVE,REPEATED_OPTICAL_CONTINUITY_AND_ONE_PREFIX_P0_FAMILY,True
TERGR2E_AA1F49FDA13030F74D40,R03ZF,FIXED_LAG_100MS,467,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_FCB41B28360AFFA4291C,R03ZF,FIXED_LAG_100MS,470,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,ACTIVE,REPEATED_OPTICAL_CONTINUITY_AND_ONE_PREFIX_P0_FAMILY,True
TERGR2E_7FE6977E0700FDFA47E2,R03ZF,FIXED_LAG_100MS,471,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE,ACTIVE_AMBIGUOUS,MULTIPLE_RUNTIME_LEGAL_SAR_EXPLANATION_FAMILIES,True
TERGR2E_C6227E8DFE3A0350CD7F,R03ZF,FIXED_LAG_100MS,494,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
TERGR2E_4DF9DAE643204909FD98,R03ZF,FULL_CONTEXT_OFFLINE,432,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,UNSEEN,ACTIVE_AMBIGUOUS,OPTICAL_CONTINUITY_BUT_SAR_P0_CONTINUITY_INTERFACE_UNAVAILABLE,True
TERGR2E_443474BD7CD35039A8F9,R03ZF,FULL_CONTEXT_OFFLINE,494,TERGR2H_732731650B0CF0D92381,R03ZF_I01_T0004,ACTIVE_AMBIGUOUS,CENSORED_AT_STREAM_END,RUN_ENDED_BEFORE_SEMANTIC_CLOSURE,True
